vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
77224/77903 (epoch 198.256) train_loss=121.24990845 time/batch=0.53s
77225/77903 (epoch 198.259) train_loss=85.79042053 time/batch=0.34s
77226/77903 (epoch 198.262) train_loss=172.23277283 time/batch=0.65s
77227/77903 (epoch 198.264) train_loss=102.98204803 time/batch=0.48s
77228/77903 (epoch 198.267) train_loss=237.49246216 time/batch=0.83s
77229/77903 (epoch 198.269) train_loss=94.85228729 time/batch=0.42s
77230/77903 (epoch 198.272) train_loss=126.90708160 time/batch=0.50s
77231/77903 (epoch 198.274) train_loss=225.25561523 time/batch=0.86s
77232/77903 (epoch 198.277) train_loss=182.28225708 time/batch=0.77s
77233/77903 (epoch 198.280) train_loss=156.52154541 time/batch=0.67s
77234/77903 (epoch 198.282) train_loss=154.39456177 time/batch=0.65s
77235/77903 (epoch 198.285) train_loss=230.10751343 time/batch=0.87s
77236/77903 (epoch 198.287) train_loss=109.91310120 time/batch=0.48s
77237/77903 (epoch 198.290) train_loss=129.52160645 time/batch=0.54s
77238/77903 (epoch 198.292) train_loss=99.68527222 time/batch=0.40s
77239/77903 (epoch 198.295) train_loss=147.74391174 time/batch=0.53s
77240/77903 (epoch 198.298) train_loss=152.19891357 time/batch=0.65s
77241/77903 (epoch 198.300) train_loss=100.67234802 time/batch=0.48s
77242/77903 (epoch 198.303) train_loss=96.83026123 time/batch=0.43s
77243/77903 (epoch 198.305) train_loss=198.58908081 time/batch=0.74s
77244/77903 (epoch 198.308) train_loss=160.70248413 time/batch=0.69s
77245/77903 (epoch 198.310) train_loss=125.73667908 time/batch=0.55s
77246/77903 (epoch 198.313) train_loss=94.59648132 time/batch=0.36s
77247/77903 (epoch 198.316) train_loss=122.29825592 time/batch=0.47s
77248/77903 (epoch 198.318) train_loss=104.12838745 time/batch=0.46s
77249/77903 (epoch 198.321) train_loss=110.09715271 time/batch=0.42s
77250/77903 (epoch 198.323) train_loss=162.78736877 time/batch=0.63s
77251/77903 (epoch 198.326) train_loss=230.62913513 time/batch=0.88s
77252/77903 (epoch 198.328) train_loss=137.59962463 time/batch=0.57s
77253/77903 (epoch 198.331) train_loss=99.33850098 time/batch=0.42s
77254/77903 (epoch 198.334) train_loss=116.50506592 time/batch=0.47s
77255/77903 (epoch 198.336) train_loss=151.40020752 time/batch=0.64s
77256/77903 (epoch 198.339) train_loss=116.65757751 time/batch=0.51s
77257/77903 (epoch 198.341) train_loss=117.54711914 time/batch=0.49s
77258/77903 (epoch 198.344) train_loss=136.06091309 time/batch=0.52s
77259/77903 (epoch 198.346) train_loss=140.35421753 time/batch=0.54s
77260/77903 (epoch 198.349) train_loss=160.68272400 time/batch=0.62s
77261/77903 (epoch 198.351) train_loss=107.48941803 time/batch=0.48s
77262/77903 (epoch 198.354) train_loss=171.08337402 time/batch=0.67s
77263/77903 (epoch 198.357) train_loss=121.11901855 time/batch=0.52s
77264/77903 (epoch 198.359) train_loss=105.26744080 time/batch=0.45s
77265/77903 (epoch 198.362) train_loss=147.21548462 time/batch=0.63s
77266/77903 (epoch 198.364) train_loss=103.43432617 time/batch=0.49s
77267/77903 (epoch 198.367) train_loss=73.81076050 time/batch=0.31s
77268/77903 (epoch 198.369) train_loss=140.46551514 time/batch=0.55s
77269/77903 (epoch 198.372) train_loss=130.02189636 time/batch=0.57s
77270/77903 (epoch 198.375) train_loss=154.25106812 time/batch=0.61s
77271/77903 (epoch 198.377) train_loss=81.10041809 time/batch=0.34s
77272/77903 (epoch 198.380) train_loss=141.10406494 time/batch=0.56s
77273/77903 (epoch 198.382) train_loss=123.57902527 time/batch=0.51s
77274/77903 (epoch 198.385) train_loss=207.66540527 time/batch=0.79s
77275/77903 (epoch 198.387) train_loss=129.74139404 time/batch=0.61s
77276/77903 (epoch 198.390) train_loss=130.96597290 time/batch=0.52s
77277/77903 (epoch 198.393) train_loss=219.67395020 time/batch=0.83s
77278/77903 (epoch 198.395) train_loss=145.72711182 time/batch=0.60s
77279/77903 (epoch 198.398) train_loss=118.43530273 time/batch=0.49s
77280/77903 (epoch 198.400) train_loss=128.42086792 time/batch=0.53s
77281/77903 (epoch 198.403) train_loss=85.76886749 time/batch=0.36s
77282/77903 (epoch 198.405) train_loss=153.11715698 time/batch=0.62s
77283/77903 (epoch 198.408) train_loss=129.94123840 time/batch=0.58s
77284/77903 (epoch 198.411) train_loss=100.11190796 time/batch=0.46s
77285/77903 (epoch 198.413) train_loss=77.20332336 time/batch=0.31s
77286/77903 (epoch 198.416) train_loss=101.60128784 time/batch=0.38s
77287/77903 (epoch 198.418) train_loss=126.69375610 time/batch=0.51s
77288/77903 (epoch 198.421) train_loss=178.06446838 time/batch=0.70s
77289/77903 (epoch 198.423) train_loss=117.84408569 time/batch=0.52s
77290/77903 (epoch 198.426) train_loss=126.94265747 time/batch=0.58s
77291/77903 (epoch 198.428) train_loss=212.30169678 time/batch=0.84s
77292/77903 (epoch 198.431) train_loss=193.55520630 time/batch=0.78s
77293/77903 (epoch 198.434) train_loss=106.16806030 time/batch=0.50s
77294/77903 (epoch 198.436) train_loss=122.20866394 time/batch=0.50s
77295/77903 (epoch 198.439) train_loss=86.85716248 time/batch=0.36s
77296/77903 (epoch 198.441) train_loss=137.94692993 time/batch=0.54s
77297/77903 (epoch 198.444) train_loss=102.43235016 time/batch=0.47s
77298/77903 (epoch 198.446) train_loss=125.99075317 time/batch=0.49s
77299/77903 (epoch 198.449) train_loss=175.06758118 time/batch=0.68s
77300/77903 (epoch 198.452) train_loss=91.80668640 time/batch=0.41s
77301/77903 (epoch 198.454) train_loss=86.92640686 time/batch=0.31s
77302/77903 (epoch 198.457) train_loss=123.95206451 time/batch=0.49s
77303/77903 (epoch 198.459) train_loss=101.31546783 time/batch=0.43s
77304/77903 (epoch 198.462) train_loss=150.69444275 time/batch=0.53s
77305/77903 (epoch 198.464) train_loss=163.35754395 time/batch=0.63s
77306/77903 (epoch 198.467) train_loss=80.53942871 time/batch=0.38s
77307/77903 (epoch 198.470) train_loss=107.67582703 time/batch=0.44s
77308/77903 (epoch 198.472) train_loss=129.97528076 time/batch=0.56s
77309/77903 (epoch 198.475) train_loss=103.17620087 time/batch=0.44s
77310/77903 (epoch 198.477) train_loss=104.24829865 time/batch=0.44s
77311/77903 (epoch 198.480) train_loss=165.19808960 time/batch=0.63s
77312/77903 (epoch 198.482) train_loss=223.93118286 time/batch=0.86s
77313/77903 (epoch 198.485) train_loss=105.67124176 time/batch=0.52s
77314/77903 (epoch 198.488) train_loss=134.37875366 time/batch=0.55s
77315/77903 (epoch 198.490) train_loss=134.53849792 time/batch=0.55s
77316/77903 (epoch 198.493) train_loss=116.14556885 time/batch=0.51s
77317/77903 (epoch 198.495) train_loss=97.41957092 time/batch=0.46s
77318/77903 (epoch 198.498) train_loss=149.74554443 time/batch=0.59s
77319/77903 (epoch 198.500) train_loss=191.49736023 time/batch=0.77s
77320/77903 (epoch 198.503) train_loss=175.50888062 time/batch=0.72s
77321/77903 (epoch 198.506) train_loss=116.53006744 time/batch=0.50s
77322/77903 (epoch 198.508) train_loss=152.31665039 time/batch=0.58s
77323/77903 (epoch 198.511) train_loss=240.96505737 time/batch=0.84s
77324/77903 (epoch 198.513) train_loss=127.83181763 time/batch=0.61s
77325/77903 (epoch 198.516) train_loss=102.00624847 time/batch=0.45s
77326/77903 (epoch 198.518) train_loss=233.08805847 time/batch=0.83s
77327/77903 (epoch 198.521) train_loss=110.49951172 time/batch=0.49s
77328/77903 (epoch 198.523) train_loss=85.22393799 time/batch=0.35s
77329/77903 (epoch 198.526) train_loss=149.67156982 time/batch=0.60s
77330/77903 (epoch 198.529) train_loss=159.26895142 time/batch=0.66s
77331/77903 (epoch 198.531) train_loss=111.83975983 time/batch=0.49s
77332/77903 (epoch 198.534) train_loss=135.94363403 time/batch=0.58s
77333/77903 (epoch 198.536) train_loss=172.23852539 time/batch=0.68s
77334/77903 (epoch 198.539) train_loss=135.80366516 time/batch=0.60s
77335/77903 (epoch 198.541) train_loss=101.74790955 time/batch=0.47s
77336/77903 (epoch 198.544) train_loss=141.33815002 time/batch=0.58s
77337/77903 (epoch 198.547) train_loss=110.05318451 time/batch=0.49s
77338/77903 (epoch 198.549) train_loss=130.97305298 time/batch=0.57s
77339/77903 (epoch 198.552) train_loss=130.73812866 time/batch=0.52s
77340/77903 (epoch 198.554) train_loss=187.74888611 time/batch=0.69s
77341/77903 (epoch 198.557) train_loss=179.70327759 time/batch=0.72s
77342/77903 (epoch 198.559) train_loss=140.17745972 time/batch=0.58s
77343/77903 (epoch 198.562) train_loss=131.36918640 time/batch=0.56s
77344/77903 (epoch 198.565) train_loss=144.71621704 time/batch=0.55s
77345/77903 (epoch 198.567) train_loss=92.38489532 time/batch=0.37s
77346/77903 (epoch 198.570) train_loss=160.45677185 time/batch=0.61s
77347/77903 (epoch 198.572) train_loss=170.89727783 time/batch=0.70s
77348/77903 (epoch 198.575) train_loss=113.39216614 time/batch=0.50s
77349/77903 (epoch 198.577) train_loss=156.19918823 time/batch=0.63s
77350/77903 (epoch 198.580) train_loss=91.18397522 time/batch=0.41s
77351/77903 (epoch 198.583) train_loss=177.89820862 time/batch=0.68s
77352/77903 (epoch 198.585) train_loss=101.77113342 time/batch=0.49s
77353/77903 (epoch 198.588) train_loss=106.40916443 time/batch=0.46s
77354/77903 (epoch 198.590) train_loss=101.90207672 time/batch=0.44s
77355/77903 (epoch 198.593) train_loss=124.77157593 time/batch=0.50s
77356/77903 (epoch 198.595) train_loss=104.41232300 time/batch=0.43s
77357/77903 (epoch 198.598) train_loss=168.27671814 time/batch=0.63s
77358/77903 (epoch 198.601) train_loss=170.96385193 time/batch=0.68s
77359/77903 (epoch 198.603) train_loss=142.13485718 time/batch=0.60s
77360/77903 (epoch 198.606) train_loss=96.80636597 time/batch=0.47s
77361/77903 (epoch 198.608) train_loss=156.57327271 time/batch=0.59s
77362/77903 (epoch 198.611) train_loss=129.44589233 time/batch=0.57s
77363/77903 (epoch 198.613) train_loss=116.63743591 time/batch=0.51s
77364/77903 (epoch 198.616) train_loss=179.31202698 time/batch=0.66s
77365/77903 (epoch 198.618) train_loss=155.57403564 time/batch=0.64s
77366/77903 (epoch 198.621) train_loss=130.98651123 time/batch=0.61s
77367/77903 (epoch 198.624) train_loss=173.51553345 time/batch=0.85s
77368/77903 (epoch 198.626) train_loss=132.00433350 time/batch=0.63s
77369/77903 (epoch 198.629) train_loss=100.91561890 time/batch=0.40s
77370/77903 (epoch 198.631) train_loss=157.80455017 time/batch=0.60s
77371/77903 (epoch 198.634) train_loss=126.37505341 time/batch=0.59s
77372/77903 (epoch 198.636) train_loss=138.59635925 time/batch=0.59s
77373/77903 (epoch 198.639) train_loss=124.81509399 time/batch=0.52s
77374/77903 (epoch 198.642) train_loss=176.48254395 time/batch=0.65s
77375/77903 (epoch 198.644) train_loss=132.01049805 time/batch=0.60s
77376/77903 (epoch 198.647) train_loss=122.00743103 time/batch=0.52s
77377/77903 (epoch 198.649) train_loss=153.15483093 time/batch=0.63s
77378/77903 (epoch 198.652) train_loss=127.77118683 time/batch=0.60s
77379/77903 (epoch 198.654) train_loss=113.53062439 time/batch=0.48s
77380/77903 (epoch 198.657) train_loss=138.22961426 time/batch=0.58s
77381/77903 (epoch 198.660) train_loss=106.10456848 time/batch=0.47s
77382/77903 (epoch 198.662) train_loss=131.93432617 time/batch=0.57s
77383/77903 (epoch 198.665) train_loss=143.30191040 time/batch=0.61s
77384/77903 (epoch 198.667) train_loss=127.17526245 time/batch=0.59s
77385/77903 (epoch 198.670) train_loss=151.13876343 time/batch=0.61s
77386/77903 (epoch 198.672) train_loss=114.36117554 time/batch=0.48s
77387/77903 (epoch 198.675) train_loss=113.83010101 time/batch=0.46s
77388/77903 (epoch 198.678) train_loss=100.73663330 time/batch=0.41s
77389/77903 (epoch 198.680) train_loss=119.81911469 time/batch=0.51s
77390/77903 (epoch 198.683) train_loss=125.20964050 time/batch=0.51s
77391/77903 (epoch 198.685) train_loss=131.90776062 time/batch=0.56s
77392/77903 (epoch 198.688) train_loss=105.76345825 time/batch=0.46s
77393/77903 (epoch 198.690) train_loss=132.17900085 time/batch=0.54s
77394/77903 (epoch 198.693) train_loss=164.90759277 time/batch=0.65s
77395/77903 (epoch 198.695) train_loss=135.03390503 time/batch=0.59s
77396/77903 (epoch 198.698) train_loss=109.36372375 time/batch=0.48s
77397/77903 (epoch 198.701) train_loss=105.25154114 time/batch=0.53s
77398/77903 (epoch 198.703) train_loss=133.76626587 time/batch=0.58s
77399/77903 (epoch 198.706) train_loss=129.65934753 time/batch=0.58s
77400/77903 (epoch 198.708) train_loss=111.29608154 time/batch=0.48s
77401/77903 (epoch 198.711) train_loss=134.19464111 time/batch=0.56s
77402/77903 (epoch 198.713) train_loss=102.43725586 time/batch=0.48s
77403/77903 (epoch 198.716) train_loss=150.00808716 time/batch=0.60s
77404/77903 (epoch 198.719) train_loss=113.75471497 time/batch=0.57s
77405/77903 (epoch 198.721) train_loss=131.83807373 time/batch=0.58s
77406/77903 (epoch 198.724) train_loss=164.41207886 time/batch=0.63s
77407/77903 (epoch 198.726) train_loss=149.87400818 time/batch=0.63s
77408/77903 (epoch 198.729) train_loss=151.36488342 time/batch=0.62s
77409/77903 (epoch 198.731) train_loss=136.81771851 time/batch=0.62s
77410/77903 (epoch 198.734) train_loss=137.40390015 time/batch=0.58s
77411/77903 (epoch 198.737) train_loss=140.66377258 time/batch=0.60s
setting learning rate to 0.0000133
77412/77903 (epoch 198.739) train_loss=498.63241577 time/batch=1.58s
77413/77903 (epoch 198.742) train_loss=195.38008118 time/batch=0.85s
77414/77903 (epoch 198.744) train_loss=127.26697540 time/batch=0.62s
77415/77903 (epoch 198.747) train_loss=154.98298645 time/batch=0.65s
77416/77903 (epoch 198.749) train_loss=78.52352905 time/batch=0.34s
77417/77903 (epoch 198.752) train_loss=140.51718140 time/batch=0.51s
77418/77903 (epoch 198.755) train_loss=478.01586914 time/batch=1.60s
77419/77903 (epoch 198.757) train_loss=650.41943359 time/batch=2.25s
77420/77903 (epoch 198.760) train_loss=444.90805054 time/batch=1.68s
77421/77903 (epoch 198.762) train_loss=154.71398926 time/batch=0.76s
77422/77903 (epoch 198.765) train_loss=206.36709595 time/batch=0.78s
77423/77903 (epoch 198.767) train_loss=95.93893433 time/batch=0.47s
77424/77903 (epoch 198.770) train_loss=593.80285645 time/batch=2.19s
77425/77903 (epoch 198.773) train_loss=369.15454102 time/batch=1.52s
77426/77903 (epoch 198.775) train_loss=249.86578369 time/batch=1.01s
77427/77903 (epoch 198.778) train_loss=489.32958984 time/batch=1.73s
77428/77903 (epoch 198.780) train_loss=290.12127686 time/batch=1.19s
77429/77903 (epoch 198.783) train_loss=1101.29248047 time/batch=6.65s
77430/77903 (epoch 198.785) train_loss=135.88536072 time/batch=1.49s
77431/77903 (epoch 198.788) train_loss=359.13238525 time/batch=1.24s
77432/77903 (epoch 198.790) train_loss=229.57675171 time/batch=0.96s
77433/77903 (epoch 198.793) train_loss=328.31832886 time/batch=1.16s
77434/77903 (epoch 198.796) train_loss=400.71160889 time/batch=1.41s
77435/77903 (epoch 198.798) train_loss=209.66490173 time/batch=0.92s
77436/77903 (epoch 198.801) train_loss=183.73437500 time/batch=0.79s
77437/77903 (epoch 198.803) train_loss=70.31970978 time/batch=0.29s
77438/77903 (epoch 198.806) train_loss=141.42480469 time/batch=0.53s
77439/77903 (epoch 198.808) train_loss=338.02230835 time/batch=1.22s
77440/77903 (epoch 198.811) train_loss=152.82745361 time/batch=0.71s
77441/77903 (epoch 198.814) train_loss=287.31893921 time/batch=1.04s
77442/77903 (epoch 198.816) train_loss=383.09161377 time/batch=1.41s
77443/77903 (epoch 198.819) train_loss=418.03247070 time/batch=1.51s
77444/77903 (epoch 198.821) train_loss=178.53254700 time/batch=0.82s
77445/77903 (epoch 198.824) train_loss=134.42156982 time/batch=0.56s
77446/77903 (epoch 198.826) train_loss=273.90725708 time/batch=1.08s
77447/77903 (epoch 198.829) train_loss=353.97979736 time/batch=1.25s
77448/77903 (epoch 198.832) train_loss=204.33068848 time/batch=0.91s
77449/77903 (epoch 198.834) train_loss=327.59887695 time/batch=1.18s
77450/77903 (epoch 198.837) train_loss=171.01786804 time/batch=0.78s
77451/77903 (epoch 198.839) train_loss=117.49263000 time/batch=0.51s
77452/77903 (epoch 198.842) train_loss=140.86087036 time/batch=0.60s
77453/77903 (epoch 198.844) train_loss=491.20458984 time/batch=1.75s
77454/77903 (epoch 198.847) train_loss=820.36260986 time/batch=7.01s
77455/77903 (epoch 198.850) train_loss=206.68348694 time/batch=1.65s
77456/77903 (epoch 198.852) train_loss=175.70629883 time/batch=0.72s
77457/77903 (epoch 198.855) train_loss=268.04034424 time/batch=0.97s
77458/77903 (epoch 198.857) train_loss=389.29235840 time/batch=1.51s
77459/77903 (epoch 198.860) train_loss=266.67590332 time/batch=1.07s
77460/77903 (epoch 198.862) train_loss=272.87268066 time/batch=1.00s
77461/77903 (epoch 198.865) train_loss=150.89572144 time/batch=0.67s
77462/77903 (epoch 198.868) train_loss=272.97424316 time/batch=1.00s
77463/77903 (epoch 198.870) train_loss=82.43183899 time/batch=0.36s
77464/77903 (epoch 198.873) train_loss=330.19604492 time/batch=1.10s
77465/77903 (epoch 198.875) train_loss=118.58135986 time/batch=0.59s
77466/77903 (epoch 198.878) train_loss=93.09577179 time/batch=0.38s
77467/77903 (epoch 198.880) train_loss=149.34510803 time/batch=0.60s
77468/77903 (epoch 198.883) train_loss=69.93260193 time/batch=0.27s
77469/77903 (epoch 198.885) train_loss=238.41519165 time/batch=0.83s
77470/77903 (epoch 198.888) train_loss=164.78833008 time/batch=0.70s
77471/77903 (epoch 198.891) train_loss=98.37966919 time/batch=0.41s
77472/77903 (epoch 198.893) train_loss=185.10572815 time/batch=0.69s
77473/77903 (epoch 198.896) train_loss=291.36236572 time/batch=1.10s
77474/77903 (epoch 198.898) train_loss=178.36502075 time/batch=0.77s
77475/77903 (epoch 198.901) train_loss=151.78524780 time/batch=0.57s
77476/77903 (epoch 198.903) train_loss=209.83108521 time/batch=0.81s
77477/77903 (epoch 198.906) train_loss=96.22695160 time/batch=0.48s
77478/77903 (epoch 198.909) train_loss=65.11384583 time/batch=0.25s
77479/77903 (epoch 198.911) train_loss=224.32992554 time/batch=0.73s
77480/77903 (epoch 198.914) train_loss=249.87405396 time/batch=0.94s
77481/77903 (epoch 198.916) train_loss=103.06613922 time/batch=0.45s
77482/77903 (epoch 198.919) train_loss=97.55319214 time/batch=0.36s
77483/77903 (epoch 198.921) train_loss=195.62612915 time/batch=0.76s
77484/77903 (epoch 198.924) train_loss=178.69050598 time/batch=0.73s
77485/77903 (epoch 198.927) train_loss=214.02886963 time/batch=0.82s
77486/77903 (epoch 198.929) train_loss=196.69717407 time/batch=0.80s
77487/77903 (epoch 198.932) train_loss=206.67312622 time/batch=0.81s
77488/77903 (epoch 198.934) train_loss=308.77960205 time/batch=1.13s
77489/77903 (epoch 198.937) train_loss=181.99708557 time/batch=0.78s
