vocabulary size: 212
n tunes: 89927
n train tunes: 85447.0
n validation tunes: 4480.0
127257/133510 (epoch 95.316) train_loss=143.31700134 time/batch=0.66s
127258/133510 (epoch 95.317) train_loss=102.46807098 time/batch=0.51s
127259/133510 (epoch 95.317) train_loss=192.09472656 time/batch=0.76s
127260/133510 (epoch 95.318) train_loss=234.28933716 time/batch=0.95s
127261/133510 (epoch 95.319) train_loss=173.70465088 time/batch=0.77s
127262/133510 (epoch 95.320) train_loss=280.35336304 time/batch=1.04s
127263/133510 (epoch 95.320) train_loss=175.50109863 time/batch=0.78s
127264/133510 (epoch 95.321) train_loss=111.06655884 time/batch=0.54s
127265/133510 (epoch 95.322) train_loss=78.62484741 time/batch=0.32s
127266/133510 (epoch 95.323) train_loss=73.34777069 time/batch=0.29s
127267/133510 (epoch 95.323) train_loss=102.83561707 time/batch=0.45s
127268/133510 (epoch 95.324) train_loss=174.70932007 time/batch=0.74s
127269/133510 (epoch 95.325) train_loss=64.25751495 time/batch=0.31s
127270/133510 (epoch 95.326) train_loss=97.93159485 time/batch=0.39s
127271/133510 (epoch 95.326) train_loss=145.59701538 time/batch=0.61s
127272/133510 (epoch 95.327) train_loss=352.15930176 time/batch=1.11s
127273/133510 (epoch 95.328) train_loss=76.03338623 time/batch=0.41s
127274/133510 (epoch 95.329) train_loss=85.89917755 time/batch=0.40s
127275/133510 (epoch 95.329) train_loss=134.09301758 time/batch=0.63s
127276/133510 (epoch 95.330) train_loss=84.32460785 time/batch=0.39s
127277/133510 (epoch 95.331) train_loss=70.77261353 time/batch=0.26s
127278/133510 (epoch 95.332) train_loss=177.97441101 time/batch=0.74s
127279/133510 (epoch 95.332) train_loss=105.03047943 time/batch=0.61s
127280/133510 (epoch 95.333) train_loss=197.99760437 time/batch=0.81s
127281/133510 (epoch 95.334) train_loss=257.14971924 time/batch=1.00s
127282/133510 (epoch 95.335) train_loss=118.15450287 time/batch=0.66s
127283/133510 (epoch 95.335) train_loss=135.96614075 time/batch=0.56s
127284/133510 (epoch 95.336) train_loss=97.59686279 time/batch=0.48s
127285/133510 (epoch 95.337) train_loss=83.73497009 time/batch=0.37s
127286/133510 (epoch 95.338) train_loss=108.68081665 time/batch=0.47s
127287/133510 (epoch 95.338) train_loss=314.75500488 time/batch=1.19s
127288/133510 (epoch 95.339) train_loss=118.27111816 time/batch=0.66s
127289/133510 (epoch 95.340) train_loss=141.09910583 time/batch=0.63s
127290/133510 (epoch 95.341) train_loss=164.45153809 time/batch=0.75s
127291/133510 (epoch 95.341) train_loss=84.02156067 time/batch=0.38s
127292/133510 (epoch 95.342) train_loss=159.91960144 time/batch=0.65s
127293/133510 (epoch 95.343) train_loss=252.66854858 time/batch=1.02s
127294/133510 (epoch 95.343) train_loss=95.74684143 time/batch=0.49s
127295/133510 (epoch 95.344) train_loss=96.10433960 time/batch=0.44s
127296/133510 (epoch 95.345) train_loss=266.06481934 time/batch=0.94s
127297/133510 (epoch 95.346) train_loss=128.94412231 time/batch=0.67s
127298/133510 (epoch 95.346) train_loss=185.15750122 time/batch=0.79s
127299/133510 (epoch 95.347) train_loss=115.68023682 time/batch=0.60s
127300/133510 (epoch 95.348) train_loss=95.08106995 time/batch=0.43s
127301/133510 (epoch 95.349) train_loss=173.77545166 time/batch=0.67s
127302/133510 (epoch 95.349) train_loss=179.98696899 time/batch=0.77s
127303/133510 (epoch 95.350) train_loss=124.22981262 time/batch=0.57s
127304/133510 (epoch 95.351) train_loss=204.45605469 time/batch=0.87s
127305/133510 (epoch 95.352) train_loss=272.75143433 time/batch=0.96s
127306/133510 (epoch 95.352) train_loss=75.52421570 time/batch=0.40s
127307/133510 (epoch 95.353) train_loss=165.84692383 time/batch=0.66s
127308/133510 (epoch 95.354) train_loss=126.93640137 time/batch=0.65s
127309/133510 (epoch 95.355) train_loss=186.98992920 time/batch=0.72s
127310/133510 (epoch 95.355) train_loss=215.53918457 time/batch=0.80s
127311/133510 (epoch 95.356) train_loss=197.95202637 time/batch=0.90s
127312/133510 (epoch 95.357) train_loss=126.89397430 time/batch=0.60s
127313/133510 (epoch 95.358) train_loss=358.83746338 time/batch=1.14s
127314/133510 (epoch 95.358) train_loss=240.09901428 time/batch=0.97s
127315/133510 (epoch 95.359) train_loss=158.70066833 time/batch=0.70s
127316/133510 (epoch 95.360) train_loss=216.08645630 time/batch=0.90s
127317/133510 (epoch 95.361) train_loss=171.88546753 time/batch=0.75s
127318/133510 (epoch 95.361) train_loss=257.09399414 time/batch=0.95s
127319/133510 (epoch 95.362) train_loss=124.52112579 time/batch=0.64s
127320/133510 (epoch 95.363) train_loss=100.89094543 time/batch=0.50s
127321/133510 (epoch 95.364) train_loss=248.55400085 time/batch=0.89s
127322/133510 (epoch 95.364) train_loss=175.83474731 time/batch=0.82s
127323/133510 (epoch 95.365) train_loss=85.11414337 time/batch=0.37s
127324/133510 (epoch 95.366) train_loss=139.84887695 time/batch=0.61s
127325/133510 (epoch 95.367) train_loss=68.02667999 time/batch=0.29s
127326/133510 (epoch 95.367) train_loss=178.82861328 time/batch=0.78s
127327/133510 (epoch 95.368) train_loss=148.29028320 time/batch=0.70s
127328/133510 (epoch 95.369) train_loss=85.86656189 time/batch=0.39s
127329/133510 (epoch 95.370) train_loss=182.24604797 time/batch=0.73s
127330/133510 (epoch 95.370) train_loss=217.04846191 time/batch=0.92s
127331/133510 (epoch 95.371) train_loss=105.30184174 time/batch=0.55s
127332/133510 (epoch 95.372) train_loss=88.57678223 time/batch=0.32s
127333/133510 (epoch 95.373) train_loss=89.13966370 time/batch=0.38s
127334/133510 (epoch 95.373) train_loss=212.65066528 time/batch=0.79s
127335/133510 (epoch 95.374) train_loss=84.40834045 time/batch=0.46s
127336/133510 (epoch 95.375) train_loss=209.16760254 time/batch=0.79s
127337/133510 (epoch 95.376) train_loss=166.96255493 time/batch=0.72s
127338/133510 (epoch 95.376) train_loss=272.27270508 time/batch=0.93s
127339/133510 (epoch 95.377) train_loss=64.26617432 time/batch=0.32s
127340/133510 (epoch 95.378) train_loss=79.77206421 time/batch=0.34s
127341/133510 (epoch 95.379) train_loss=91.04188538 time/batch=0.45s
127342/133510 (epoch 95.379) train_loss=65.32770538 time/batch=0.27s
127343/133510 (epoch 95.380) train_loss=89.52009583 time/batch=0.40s
127344/133510 (epoch 95.381) train_loss=84.66291809 time/batch=0.31s
127345/133510 (epoch 95.382) train_loss=142.81906128 time/batch=0.60s
127346/133510 (epoch 95.382) train_loss=116.12445068 time/batch=0.59s
127347/133510 (epoch 95.383) train_loss=103.89136505 time/batch=0.51s
127348/133510 (epoch 95.384) train_loss=117.65317535 time/batch=0.58s
127349/133510 (epoch 95.385) train_loss=72.01176453 time/batch=0.34s
127350/133510 (epoch 95.385) train_loss=92.84130096 time/batch=0.41s
127351/133510 (epoch 95.386) train_loss=89.57152557 time/batch=0.45s
127352/133510 (epoch 95.387) train_loss=240.71788025 time/batch=0.86s
127353/133510 (epoch 95.388) train_loss=64.20526123 time/batch=0.31s
127354/133510 (epoch 95.388) train_loss=85.61099243 time/batch=0.26s
127355/133510 (epoch 95.389) train_loss=72.59134674 time/batch=0.31s
127356/133510 (epoch 95.390) train_loss=127.20969391 time/batch=0.55s
127357/133510 (epoch 95.391) train_loss=136.00750732 time/batch=0.55s
127358/133510 (epoch 95.391) train_loss=185.04119873 time/batch=0.82s
127359/133510 (epoch 95.392) train_loss=221.68508911 time/batch=0.98s
127360/133510 (epoch 95.393) train_loss=236.10047913 time/batch=0.99s
127361/133510 (epoch 95.394) train_loss=124.07548523 time/batch=0.64s
127362/133510 (epoch 95.394) train_loss=59.58819962 time/batch=0.27s
127363/133510 (epoch 95.395) train_loss=148.26856995 time/batch=0.59s
127364/133510 (epoch 95.396) train_loss=81.60376740 time/batch=0.35s
127365/133510 (epoch 95.397) train_loss=121.65245819 time/batch=0.53s
127366/133510 (epoch 95.397) train_loss=221.88211060 time/batch=0.88s
127367/133510 (epoch 95.398) train_loss=208.84526062 time/batch=0.89s
127368/133510 (epoch 95.399) train_loss=184.00688171 time/batch=0.77s
127369/133510 (epoch 95.400) train_loss=102.49858093 time/batch=0.53s
127370/133510 (epoch 95.400) train_loss=58.67358398 time/batch=0.26s
127371/133510 (epoch 95.401) train_loss=163.22158813 time/batch=0.68s
127372/133510 (epoch 95.402) train_loss=220.58056641 time/batch=0.88s
127373/133510 (epoch 95.403) train_loss=98.78839111 time/batch=0.55s
127374/133510 (epoch 95.403) train_loss=80.16483307 time/batch=0.33s
127375/133510 (epoch 95.404) train_loss=88.84976196 time/batch=0.36s
127376/133510 (epoch 95.405) train_loss=84.09359741 time/batch=0.38s
127377/133510 (epoch 95.406) train_loss=244.58309937 time/batch=0.95s
127378/133510 (epoch 95.406) train_loss=171.90362549 time/batch=0.81s
127379/133510 (epoch 95.407) train_loss=92.48620605 time/batch=0.47s
127380/133510 (epoch 95.408) train_loss=95.61679077 time/batch=0.43s
127381/133510 (epoch 95.409) train_loss=200.90782166 time/batch=0.84s
127382/133510 (epoch 95.409) train_loss=204.18258667 time/batch=0.90s
127383/133510 (epoch 95.410) train_loss=148.87287903 time/batch=0.64s
127384/133510 (epoch 95.411) train_loss=204.86331177 time/batch=0.84s
127385/133510 (epoch 95.412) train_loss=66.32305145 time/batch=0.32s
127386/133510 (epoch 95.412) train_loss=177.01568604 time/batch=0.69s
127387/133510 (epoch 95.413) train_loss=155.03115845 time/batch=0.68s
127388/133510 (epoch 95.414) train_loss=172.69134521 time/batch=0.75s
127389/133510 (epoch 95.415) train_loss=201.07977295 time/batch=0.86s
127390/133510 (epoch 95.415) train_loss=161.18927002 time/batch=0.77s
127391/133510 (epoch 95.416) train_loss=106.64129639 time/batch=0.44s
127392/133510 (epoch 95.417) train_loss=98.26576233 time/batch=0.43s
127393/133510 (epoch 95.418) train_loss=137.59773254 time/batch=0.63s
127394/133510 (epoch 95.418) train_loss=80.37940216 time/batch=0.33s
127395/133510 (epoch 95.419) train_loss=79.66874695 time/batch=0.34s
127396/133510 (epoch 95.420) train_loss=150.54898071 time/batch=0.67s
127397/133510 (epoch 95.421) train_loss=147.68206787 time/batch=0.65s
127398/133510 (epoch 95.421) train_loss=147.59695435 time/batch=0.63s
127399/133510 (epoch 95.422) train_loss=118.25425720 time/batch=0.53s
127400/133510 (epoch 95.423) train_loss=150.66090393 time/batch=0.66s
127401/133510 (epoch 95.424) train_loss=91.47567749 time/batch=0.47s
127402/133510 (epoch 95.424) train_loss=90.56713867 time/batch=0.45s
127403/133510 (epoch 95.425) train_loss=287.45495605 time/batch=1.12s
127404/133510 (epoch 95.426) train_loss=85.72500610 time/batch=0.41s
127405/133510 (epoch 95.427) train_loss=84.18469238 time/batch=0.35s
127406/133510 (epoch 95.427) train_loss=157.49844360 time/batch=0.71s
127407/133510 (epoch 95.428) train_loss=95.97501373 time/batch=0.46s
127408/133510 (epoch 95.429) train_loss=157.60278320 time/batch=0.65s
127409/133510 (epoch 95.430) train_loss=91.92749786 time/batch=0.41s
127410/133510 (epoch 95.430) train_loss=117.70582581 time/batch=0.55s
127411/133510 (epoch 95.431) train_loss=119.23109436 time/batch=0.55s
127412/133510 (epoch 95.432) train_loss=86.61020660 time/batch=0.38s
127413/133510 (epoch 95.433) train_loss=111.24218750 time/batch=0.50s
127414/133510 (epoch 95.433) train_loss=198.17080688 time/batch=0.82s
127415/133510 (epoch 95.434) train_loss=86.79570007 time/batch=0.39s
127416/133510 (epoch 95.435) train_loss=196.88412476 time/batch=0.79s
127417/133510 (epoch 95.436) train_loss=111.89095306 time/batch=0.56s
127418/133510 (epoch 95.436) train_loss=260.97836304 time/batch=0.93s
127419/133510 (epoch 95.437) train_loss=95.27563477 time/batch=0.51s
127420/133510 (epoch 95.438) train_loss=81.28680420 time/batch=0.28s
127421/133510 (epoch 95.439) train_loss=169.50207520 time/batch=0.67s
127422/133510 (epoch 95.439) train_loss=165.08253479 time/batch=0.73s
127423/133510 (epoch 95.440) train_loss=193.94235229 time/batch=0.81s
127424/133510 (epoch 95.441) train_loss=73.92218781 time/batch=0.42s
127425/133510 (epoch 95.442) train_loss=162.08546448 time/batch=0.71s
127426/133510 (epoch 95.442) train_loss=90.63082886 time/batch=0.49s
127427/133510 (epoch 95.443) train_loss=172.16513062 time/batch=0.74s
127428/133510 (epoch 95.444) train_loss=84.07614899 time/batch=0.38s
127429/133510 (epoch 95.445) train_loss=206.95016479 time/batch=0.82s
127430/133510 (epoch 95.445) train_loss=126.87024689 time/batch=0.58s
127431/133510 (epoch 95.446) train_loss=128.57319641 time/batch=0.64s
127432/133510 (epoch 95.447) train_loss=189.99183655 time/batch=0.81s
127433/133510 (epoch 95.448) train_loss=127.09716797 time/batch=0.57s
127434/133510 (epoch 95.448) train_loss=154.59771729 time/batch=0.62s
127435/133510 (epoch 95.449) train_loss=90.54640961 time/batch=0.47s
127436/133510 (epoch 95.450) train_loss=106.85855865 time/batch=0.56s
127437/133510 (epoch 95.451) train_loss=219.11996460 time/batch=0.86s
127438/133510 (epoch 95.451) train_loss=107.02604675 time/batch=0.62s
127439/133510 (epoch 95.452) train_loss=124.60301208 time/batch=0.56s
127440/133510 (epoch 95.453) train_loss=102.11973572 time/batch=0.49s
127441/133510 (epoch 95.454) train_loss=202.43165588 time/batch=0.81s
127442/133510 (epoch 95.454) train_loss=162.22489929 time/batch=0.71s
127443/133510 (epoch 95.455) train_loss=181.65756226 time/batch=0.75s
127444/133510 (epoch 95.456) train_loss=137.76281738 time/batch=0.62s
127445/133510 (epoch 95.457) train_loss=98.05857849 time/batch=0.43s
127446/133510 (epoch 95.457) train_loss=204.59988403 time/batch=0.76s
127447/133510 (epoch 95.458) train_loss=69.34307861 time/batch=0.36s
127448/133510 (epoch 95.459) train_loss=282.70037842 time/batch=0.96s
127449/133510 (epoch 95.460) train_loss=122.58588409 time/batch=0.61s
127450/133510 (epoch 95.460) train_loss=150.29196167 time/batch=0.66s
127451/133510 (epoch 95.461) train_loss=261.30630493 time/batch=0.95s
127452/133510 (epoch 95.462) train_loss=88.88838196 time/batch=0.42s
127453/133510 (epoch 95.463) train_loss=174.11976624 time/batch=0.68s
127454/133510 (epoch 95.463) train_loss=127.66569519 time/batch=0.59s
127455/133510 (epoch 95.464) train_loss=93.26077271 time/batch=0.42s
127456/133510 (epoch 95.465) train_loss=88.91624451 time/batch=0.38s
127457/133510 (epoch 95.466) train_loss=338.62689209 time/batch=1.08s
127458/133510 (epoch 95.466) train_loss=79.80534363 time/batch=0.44s
127459/133510 (epoch 95.467) train_loss=130.86090088 time/batch=0.56s
127460/133510 (epoch 95.468) train_loss=221.46945190 time/batch=0.94s
127461/133510 (epoch 95.469) train_loss=204.85083008 time/batch=0.90s
127462/133510 (epoch 95.469) train_loss=66.35746765 time/batch=0.32s
127463/133510 (epoch 95.470) train_loss=168.83833313 time/batch=0.66s
127464/133510 (epoch 95.471) train_loss=108.49189758 time/batch=0.55s
127465/133510 (epoch 95.472) train_loss=79.27973938 time/batch=0.37s
127466/133510 (epoch 95.472) train_loss=199.86645508 time/batch=0.83s
127467/133510 (epoch 95.473) train_loss=161.52749634 time/batch=0.73s
127468/133510 (epoch 95.474) train_loss=88.46133423 time/batch=0.47s
127469/133510 (epoch 95.475) train_loss=90.44218445 time/batch=0.37s
127470/133510 (epoch 95.475) train_loss=89.94161224 time/batch=0.44s
127471/133510 (epoch 95.476) train_loss=67.29312134 time/batch=0.27s
127472/133510 (epoch 95.477) train_loss=176.54553223 time/batch=0.68s
127473/133510 (epoch 95.478) train_loss=90.67727661 time/batch=0.42s
127474/133510 (epoch 95.478) train_loss=138.18959045 time/batch=0.57s
127475/133510 (epoch 95.479) train_loss=188.06430054 time/batch=0.73s
127476/133510 (epoch 95.480) train_loss=156.98741150 time/batch=0.69s
127477/133510 (epoch 95.481) train_loss=136.23594666 time/batch=0.67s
127478/133510 (epoch 95.481) train_loss=115.12348938 time/batch=0.53s
127479/133510 (epoch 95.482) train_loss=299.23907471 time/batch=1.10s
127480/133510 (epoch 95.483) train_loss=148.08102417 time/batch=0.72s
127481/133510 (epoch 95.484) train_loss=94.30307007 time/batch=0.40s
127482/133510 (epoch 95.484) train_loss=113.52958679 time/batch=0.56s
127483/133510 (epoch 95.485) train_loss=118.83648682 time/batch=0.57s
127484/133510 (epoch 95.486) train_loss=85.38632202 time/batch=0.47s
127485/133510 (epoch 95.487) train_loss=134.84449768 time/batch=0.59s
127486/133510 (epoch 95.487) train_loss=76.60408020 time/batch=0.39s
127487/133510 (epoch 95.488) train_loss=118.55644989 time/batch=0.51s
127488/133510 (epoch 95.489) train_loss=206.01495361 time/batch=0.83s
127489/133510 (epoch 95.490) train_loss=126.40979004 time/batch=0.59s
127490/133510 (epoch 95.490) train_loss=73.98373413 time/batch=0.34s
127491/133510 (epoch 95.491) train_loss=186.36914062 time/batch=0.82s
127492/133510 (epoch 95.492) train_loss=118.87817383 time/batch=0.58s
127493/133510 (epoch 95.493) train_loss=63.02714920 time/batch=0.28s
127494/133510 (epoch 95.493) train_loss=95.69036102 time/batch=0.38s
127495/133510 (epoch 95.494) train_loss=106.55887604 time/batch=0.49s
127496/133510 (epoch 95.495) train_loss=118.96039581 time/batch=0.56s
127497/133510 (epoch 95.496) train_loss=193.13897705 time/batch=0.78s
127498/133510 (epoch 95.496) train_loss=168.09118652 time/batch=0.71s
127499/133510 (epoch 95.497) train_loss=62.91093445 time/batch=0.29s
127500/133510 (epoch 95.498) train_loss=84.39266968 time/batch=0.33s
127501/133510 (epoch 95.499) train_loss=118.76207733 time/batch=0.54s
127502/133510 (epoch 95.499) train_loss=192.71211243 time/batch=0.83s
127503/133510 (epoch 95.500) train_loss=145.88095093 time/batch=0.70s
127504/133510 (epoch 95.501) train_loss=175.63261414 time/batch=0.74s
127505/133510 (epoch 95.502) train_loss=136.13073730 time/batch=0.64s
127506/133510 (epoch 95.502) train_loss=113.73677063 time/batch=0.59s
127507/133510 (epoch 95.503) train_loss=117.73146057 time/batch=0.51s
127508/133510 (epoch 95.504) train_loss=68.85762787 time/batch=0.33s
127509/133510 (epoch 95.505) train_loss=131.30688477 time/batch=0.57s
127510/133510 (epoch 95.505) train_loss=104.82022095 time/batch=0.51s
127511/133510 (epoch 95.506) train_loss=187.17559814 time/batch=0.71s
127512/133510 (epoch 95.507) train_loss=215.30187988 time/batch=0.89s
127513/133510 (epoch 95.508) train_loss=86.71885681 time/batch=0.40s
127514/133510 (epoch 95.508) train_loss=97.59661102 time/batch=0.43s
127515/133510 (epoch 95.509) train_loss=193.91601562 time/batch=0.81s
